t_1hz,X-coordinate,Y-coordinate,Speed,power consumption,current consuption,Heading,Position confidence,Battery value,RIGHT DRIVE SIGNALS.ActualSpeed_R,LEFT DRIVE SIGNALS.ActualSpeed_L,energy_J_step,scanner_active,Going to ID,Current segment,t_sec,session,interval_check,is_1hz_ok,node_id
839,-2.0010286,5.6004695,0.29715862,291.2,6497.9,1.5919006,98.7,63.0,299.0,294.8,314.6759999999602,0.0,26.0,16.0,839,2,1.0,True,30.0
840,-2.0109605,5.8755621666666675,0.29871851666666666,291.8333333333333,6515.0,1.591807,99.0,63.0,298.5,298.6666666666667,309.2760000000126,0.0,26.0,16.0,840,2,1.0,True,30.0
841,-2.0190777499999997,6.159222416666666,0.29836404166666664,291.5833333333333,6509.25,1.58953475,99.0,63.0,297.3333333333333,299.0,313.20000000000005,0.0,26.0,12.0,841,2,1.0,True,30.0
842,-2.024104,6.421317,0.2982222,291.0,6490.5,1.586528,99.0,63.0,297.0,299.0,155.77200000001469,0.0,26.0,12.0,842,2,1.0,True,
843,-2.0298426666666667,6.7263865,0.2982222,294.25,6568.083333333333,1.5826765833333332,99.0,63.0,297.0,299.0,314.63999999997907,0.0,26.0,12.0,843,2,1.0,True,
844,-2.0305007272727273,6.988809636363637,0.2976034,292.6363636363636,6537.181818181818,1.5804916363636365,99.0,63.0,298.8181818181818,296.09090909090907,308.8079999999958,0.0,26.0,12.0,844,2,1.0,True,24.0
845,-2.0393295,7.309142666666666,0.29864766666666664,293.1666666666667,6546.5,1.5861595,99.0,63.0,299.0,298.1666666666667,312.73200000003567,0.0,26.0,12.0,845,2,1.0,True,24.0
846,-2.044579,7.599606636363635,0.29907307272727274,293.8181818181818,6562.272727272727,1.5885623636363635,99.0,63.0,299.0,298.45454545454544,310.57199999996226,0.0,26.0,12.0,846,2,1.0,True,24.0
847,-2.0483963,7.8797935,0.29860508,293.4,6549.9,1.5910616,99.0,63.0,299.0,297.9,312.55200000002515,0.0,26.0,12.0,847,2,1.0,True,24.0
848,-2.0559964545454545,8.127760727272728,0.29002313636363636,291.90909090909093,6506.0,1.6016258181818182,98.9090909090909,63.0,299.0,280.72727272727275,315.71999999998957,0.0,26.0,12.0,848,2,1.0,True,24.0
849,-2.080758916666667,8.393645666666666,0.17701180083333334,285.75,6370.5,1.82594325,97.75,63.0,296.75,56.916666666666664,303.9840000000084,0.0,26.0,12.0,849,2,1.0,True,24.0
850,-2.1356159999999997,8.5161075,0.079554285,287.5,6408.0,2.349307,92.5,63.0,254.5,-95.5,150.8039999999979,0.0,26.0,12.0,850,2,1.0,True,24.0
851,-2.1812414545454546,8.534782,0.06640481636363636,282.72727272727275,6308.0,2.9628823636363637,78.45454545454545,63.0,236.0,-103.27272727272727,301.9680000000168,0.0,26.0,12.0,851,2,1.0,True,24.0
852,-2.225695090909091,8.497982,0.09595246363636364,280.72727272727275,6262.0,-2.3472365454545456,44.09090909090909,63.0,157.27272727272728,34.90909090909091,300.2039999999979,0.0,26.0,12.0,852,2,1.0,True,24.0
853,-2.3548,8.482980272727273,0.1190027,285.27272727272725,6367.090909090909,-1.3653136363636365,67.81818181818181,63.0,-41.72727272727273,279.72727272727275,303.3,0.0,26.0,12.0,853,2,1.0,True,24.0
854,-2.4786129999999997,8.5377455,0.13539120000000002,285.0,6358.0,2.58055125,95.25,63.0,-28.75,299.0,306.93599999998116,0.0,26.0,12.0,854,2,1.0,True,23.0
855,-2.562466833333333,8.635292083333335,0.15556335000000002,284.75,6353.833333333333,2.04996675,96.41666666666667,63.0,11.5,299.0,302.1840000000084,0.0,26.0,12.0,855,2,1.0,True,23.0
856,-2.5985314545454545,8.780565181818183,0.21445236363636366,291.1818181818182,6495.727272727273,1.6386195454545456,97.54545454545455,63.0,129.63636363636363,299.0,314.81999999998953,0.0,26.0,12.0,856,2,1.0,True,23.0
857,-2.5936785454545457,9.005425272727273,0.2595473,297.27272727272725,6644.909090909091,1.495678909090909,96.27272727272727,63.0,279.72727272727275,239.54545454545453,315.0,0.0,26.0,8.0,857,2,1.0,True,23.0
858,-2.592564909090909,9.28638890909091,0.2881667727272727,300.54545454545456,6717.636363636364,1.6012929090909092,95.54545454545455,63.0,299.0,276.6363636363636,161.24400000002933,0.0,26.0,8.0,858,2,1.0,True,23.0
859,-2.599031727272727,9.537060454545456,0.2983769363636364,288.72727272727275,6441.090909090909,1.6134043636363637,97.9090909090909,63.0,299.0,297.3636363636364,310.1759999999602,0.0,26.0,8.0,859,2,1.0,True,23.0
860,-2.6142671666666666,9.837580583333333,0.2979031583333333,294.0,6569.083333333333,1.6112324166666667,99.0,63.0,296.25,299.0,314.96400000001887,0.0,26.0,8.0,860,2,1.0,True,23.0
861,-2.624578181818182,10.11441,0.29802883636363636,295.27272727272725,6598.181818181818,1.6070352727272728,99.81818181818181,63.0,296.54545454545456,299.0,312.22799999998534,0.0,26.0,8.0,861,2,1.0,True,23.0
862,-2.63219375,10.42108,0.2986476,291.0,6500.0,1.6051037500000003,99.75,63.0,298.25,298.75,310.1400000000314,0.0,26.0,8.0,862,2,1.0,True,23.0
863,-2.6359891818181818,10.68211,0.2990344,290.1818181818182,6482.181818181818,1.606862090909091,99.0,63.0,299.0,298.72727272727275,311.1840000000084,0.0,26.0,4.0,863,2,1.0,True,20.0
864,-2.642307727272727,10.98107,0.2989183454545455,292.54545454545456,6532.636363636364,1.6085711818181816,99.63636363636364,63.0,298.27272727272725,299.0,312.1919999999518,0.0,26.0,4.0,864,2,1.0,True,20.0
865,-2.6524023636363636,11.287255454545456,0.29872499999999996,293.1818181818182,6551.545454545455,1.6059094545454544,100.0,63.0,298.1818181818182,299.0,311.6880000000063,0.0,26.0,4.0,865,2,1.0,True,20.0
866,-2.6591105,11.54315,0.2986476,290.5,6489.0,1.6037875,100.0,63.0,298.5,299.0,156.31199999999373,0.0,26.0,4.0,866,2,1.0,True,20.0
867,-2.666681,11.832194166666667,0.29903764166666663,293.1666666666667,6542.0,1.6033096666666669,100.0,63.0,299.0,299.0,311.9040000000503,0.0,26.0,4.0,867,2,1.0,True,20.0
868,-2.6721966363636365,12.084000000000001,0.23781199090909091,287.09090909090907,6404.272727272727,1.6576588181818181,99.0909090909091,63.0,299.0,176.27272727272728,301.57199999996226,0.0,26.0,190.0,868,2,1.0,True,20.0
869,-2.733390333333333,12.258211666666668,0.13790824999999998,285.1666666666667,6360.833333333333,2.1178953333333332,96.33333333333333,63.0,298.3333333333333,-22.833333333333332,305.60399999999794,0.0,26.0,190.0,869,2,1.0,True,20.0
870,-2.80690225,12.326875,0.137624675,284.75,6354.75,2.631815,90.75,63.0,298.5,-23.25,302.0039999999979,0.0,26.0,190.0,870,2,1.0,True,20.0
871,-2.9571936363636366,12.339832727272727,0.18459532727272726,289.72727272727275,6466.636363636364,-1.4616305454545453,88.27272727272727,63.0,247.0,121.9090909090909,306.54000000003145,0.0,26.0,190.0,871,2,1.0,True,20.0
872,-3.1184836666666667,12.349118333333331,0.1238693,286.5,6400.333333333333,0.8790281666666667,95.33333333333333,63.0,-28.5,276.5,306.75599999997064,0.0,26.0,190.0,872,2,1.0,True,22.0
873,-3.2172468181818186,12.417748181818183,0.10968203636363637,285.09090909090907,6369.272727272727,2.367229,92.18181818181819,63.0,-58.27272727272727,277.45454545454544,303.4079999999958,0.0,26.0,190.0,873,2,1.0,True,22.0
874,-3.230132,12.496355,0.13188145,286.5,6398.5,1.9344195,64.5,63.0,-19.5,283.5,148.03200000003562,0.0,26.0,190.0,874,2,1.0,True,22.0
875,-3.23069725,12.7020525,0.22877173333333334,297.0833333333333,6641.416666666667,1.5892914999999999,48.583333333333336,63.0,192.75,264.75,309.31199999999376,0.0,26.0,190.0,875,2,1.0,True,22.0
876,-3.215938909090909,12.908146363636364,0.17237406363636362,274.72727272727275,6122.545454545455,1.620628181818182,32.54545454545455,63.36363636363637,190.0909090909091,154.54545454545453,305.49600000000214,0.0,26.0,190.0,876,2,1.0,True,22.0
877,-3.1653333333333333,12.903586666666667,0.0,242.0,5381.0,1.6227181666666668,16.0,64.0,0.0,0.0,256.57199999996226,0.0,26.0,190.0,877,2,1.0,True,22.0
878,-3.1385019090909094,12.852757272727272,0.0,239.36363636363637,5311.181818181818,1.6205104545454545,17.818181818181817,64.0,0.0,0.0,254.95200000002518,0.0,26.0,190.0,878,2,1.0,True,22.0
879,-3.1372017272727275,12.845062727272728,0.0,229.36363636363637,5094.454545454545,1.6212906363636364,20.363636363636363,64.0,0.0,0.0,244.98000000001048,0.0,26.0,190.0,879,2,1.0,True,22.0
880,-3.1381718181818186,12.84429,0.0,229.9090909090909,5094.454545454545,1.6208594545454547,21.272727272727273,64.0,0.0,0.0,247.13999999997907,0.0,26.0,190.0,880,2,1.0,True,22.0
881,-3.136695083333333,12.843901666666667,0.0,229.5,5085.5,1.621474583333333,21.166666666666668,64.0,0.0,0.0,243.57600000001258,0.0,26.0,190.0,881,2,1.0,True,22.0
882,-3.134690090909091,12.841769999999999,0.0,227.72727272727272,5050.818181818182,1.6223369999999997,22.0,64.0,0.0,0.0,124.63199999998324,0.0,26.0,190.0,882,2,1.0,True,22.0
883,-3.1341465454545454,12.843704545454546,0.0,229.36363636363637,5087.818181818182,1.6217650909090908,22.0,64.0,0.0,0.0,240.76800000001677,0.0,26.0,190.0,883,2,1.0,True,22.0
884,-3.135715454545455,12.84286090909091,0.0,229.9090909090909,5095.090909090909,1.621848,21.09090909090909,64.0,0.0,0.0,247.2840000000084,0.0,26.0,190.0,884,2,1.0,True,22.0
885,-3.1374384545454546,12.846620909090909,0.0,229.9090909090909,5094.454545454545,1.6201104545454543,21.545454545454547,64.0,0.0,0.0,242.81999999998953,0.0,26.0,190.0,885,2,1.0,True,22.0
886,-3.13879,12.848282500000002,0.0,229.5,5085.5,1.619942,21.0,64.0,0.0,0.0,245.95200000002515,0.0,26.0,190.0,886,2,1.0,True,22.0
887,-3.1412973636363635,12.797870909090909,0.0,231.1818181818182,5121.363636363636,1.3319671454545454,17.181818181818183,64.0,0.0,0.0,246.56399999996648,0.0,26.0,190.0,887,2,1.0,True,22.0
888,-3.0860737272727277,12.400962727272729,0.0,236.27272727272728,5243.0,0.03245556545454545,0.6363636363636364,64.0,0.0,0.0,251.96400000001887,0.0,26.0,190.0,888,2,1.0,True,22.0
889,-3.165528666666667,12.606736666666668,0.0,232.0,5147.416666666667,0.2859531216666667,0.5,64.0,0.0,0.0,247.0679999999644,0.0,26.0,190.0,889,2,1.0,True,22.0
890,-3.396527,12.871770000000001,0.0,227.0,5029.5,2.4817834999999997,0.5,64.0,0.0,0.0,123.44400000002933,0.0,26.0,190.0,890,2,1.0,True,22.0
891,-3.396527,12.871770000000001,0.0,228.4,5064.1,1.6037266,3.7,64.0,0.0,0.0,245.30399999999793,0.0,26.0,190.0,891,2,1.0,True,22.0
892,-3.319630090909091,12.881835454545454,0.006961483636363636,249.1818181818182,5540.727272727273,1.4979703636363637,18.181818181818183,64.0,9.090909090909092,5.090909090909091,250.8840000000084,0.0,26.0,190.0,892,2,1.0,True,22.0
893,-3.2273603636363632,13.041390909090909,0.1895843781818182,289.45454545454544,6460.0,1.5719257272727274,76.63636363636364,63.18181818181818,219.1818181818182,159.9090909090909,306.9,0.0,26.0,190.0,893,2,1.0,True,22.0
894,-3.2496687499999997,13.3190375,0.293648925,299.5,6688.0,1.649624,95.75,63.0,296.75,290.5,311.7599999999686,0.0,26.0,190.0,894,2,1.0,True,22.0
895,-3.2703128181818184,13.610373636363637,0.29574704545454544,292.90909090909093,6540.909090909091,1.643341727272727,98.72727272727273,63.0,292.1818181818182,299.0,316.0800000000105,0.0,26.0,190.0,895,2,1.0,True,22.0
896,-3.287587181818182,13.880360909090909,0.2958630181818182,292.90909090909093,6534.090909090909,1.631779090909091,99.0,63.0,292.45454545454544,299.0,310.46400000001887,0.0,26.0,194.0,896,2,1.0,True,22.0
897,-3.2957889166666665,14.1579575,0.29818675,292.1666666666667,6522.083333333333,1.6241640000000002,99.58333333333333,63.0,297.3333333333333,299.0,310.5359999999812,0.0,26.0,194.0,897,2,1.0,True,22.0
898,-3.308397818181818,14.43403090909091,0.29891836363636365,292.1818181818182,6518.181818181818,1.6184401818181817,99.45454545454545,63.0,298.09090909090907,299.0,159.84000000003144,0.0,26.0,194.0,898,2,1.0,True,22.0
899,-3.323462181818182,14.76478,0.29679126363636366,292.3636363636364,6523.0,1.612467,99.54545454545455,63.0,294.09090909090907,299.0,313.9199999999895,0.0,26.0,194.0,899,2,1.0,True,22.0
900,-3.3302838181818184,14.993267272727273,0.2979514818181818,292.90909090909093,6533.363636363636,1.6079813636363638,99.54545454545455,63.0,296.8181818181818,299.0,308.5920000000042,0.0,26.0,194.0,900,2,1.0,True,22.0
901,-3.337656363636363,15.280699090909092,0.2987636727272727,293.1818181818182,6548.090909090909,1.6086385454545455,94.0909090909091,63.0,299.0,298.45454545454544,312.11999999998955,0.0,26.0,194.0,901,2,1.0,True,22.0
902,-3.35463175,15.56315,0.2975841,292.5,6538.25,1.6004457499999998,91.0,63.0,296.5,298.5,309.63599999998115,0.0,26.0,194.0,902,2,1.0,True,19.0
903,-3.3714881999999995,15.856666,0.29843492,292.4,6532.2,1.5860747,78.7,63.0,297.3,299.0,313.99200000000417,0.0,26.0,194.0,903,2,1.0,True,19.0
904,-3.374861909090909,16.112327272727274,0.29864763636363634,292.1818181818182,6528.727272727273,1.5835394545454546,76.72727272727273,63.0,299.0,297.72727272727275,315.75600000002305,0.0,26.0,194.0,904,2,1.0,True,19.0
905,-3.3833140833333335,16.431345833333335,0.2982222,292.0,6517.0,1.5879822499999998,77.91666666666667,63.0,298.75,298.1666666666667,310.21199999999374,0.0,26.0,194.0,905,2,1.0,True,19.0
906,-3.3901915000000002,16.705215000000003,0.29864765,289.5,6460.0,1.5864230000000001,77.0,63.0,297.5,299.0,158.36400000001888,0.0,26.0,194.0,906,2,1.0,True,19.0
907,-3.3877768181818184,17.010991818181818,0.25049736363636366,290.1818181818182,6483.0,1.5788226363636364,84.72727272727273,63.0,205.8181818181818,295.3636363636364,304.3079999999958,0.0,26.0,336.0,907,2,1.0,True,19.0
908,-3.3543082500000003,17.13463,0.15173456666666665,285.1666666666667,6364.5,1.2436583333333333,90.75,63.0,9.666666666666666,293.6666666666667,304.2719999999623,0.0,26.0,336.0,908,2,1.0,True,19.0
909,-3.2909875454545454,17.19684818181818,0.10689744545454545,283.1818181818182,6319.454545454545,0.6833457818181817,95.36363636363636,63.0,-54.45454545454545,268.09090909090907,301.3560000000231,0.0,26.0,332.0,909,2,1.0,True,16.0
910,-3.1768207499999996,17.239720000000002,0.171871325,287.5,6425.0,0.1282829775,96.5,63.0,72.75,271.25,308.44799999997485,0.0,26.0,328.0,910,2,1.0,True,16.0
911,-2.9750349090909087,17.25943,0.27196196363636366,295.72727272727275,6610.545454545455,0.013873415454545457,96.45454545454545,63.0,297.6363636363636,246.1818181818182,318.31199999999376,0.0,26.0,328.0,911,2,1.0,True,16.0
912,-2.7075165454545456,17.270512727272727,0.29311709090909094,293.6363636363636,6564.909090909091,0.05979299454545455,96.45454545454545,63.0,293.8181818181818,292.09090909090907,314.96400000001887,0.0,26.0,324.0,912,2,1.0,True,15.0
913,-2.4720430833333333,17.275685,0.19005814416666666,285.5833333333333,6380.0,-0.05933466833333333,95.41666666666667,63.0,87.58333333333333,292.5,305.81999999998953,0.0,26.0,88.0,913,2,1.0,True,15.0
914,-2.355623,17.23222,0.089339035,287.0,6418.5,-0.6167966500000001,92.0,63.0,-88.5,267.0,149.7960000000021,0.0,26.0,88.0,914,2,1.0,True,15.0
915,-2.333450083333333,17.141975833333333,0.12078493666666668,287.3333333333333,6427.5,-1.1169808499999998,64.83333333333333,63.0,-47.583333333333336,288.6666666666667,300.74400000002936,0.0,26.0,84.0,915,2,1.0,True,14.0
916,-2.3238916,16.884998,0.27873778000000005,294.7,6576.3,-1.4648229000000001,33.9,63.0,262.5,294.5,322.55999999996857,0.0,26.0,32.0,916,2,1.0,True,14.0
917,-2.3037360909090907,16.727314545454547,0.05352607272727273,252.0,5608.363636363636,-1.5088832727272725,42.0,63.81818181818182,54.36363636363637,52.54545454545455,271.04400000002937,0.0,26.0,32.0,917,2,1.0,True,14.0
918,-2.293647,16.76786909090909,0.0,244.1818181818182,5422.0,-1.5524699999999998,89.81818181818181,64.0,0.0,0.0,258.11999999998955,0.0,26.0,32.0,918,2,1.0,True,14.0
919,-2.2925485,16.75231,0.08203593083333333,271.0833333333333,6044.333333333333,-1.5471545833333333,98.91666666666667,63.25,86.83333333333333,77.66666666666667,290.33999999997906,0.0,26.0,32.0,919,2,1.0,True,14.0
920,-2.281502,16.552046363636364,0.2935039090909091,292.3636363636364,6531.0,-1.5175313636363634,99.36363636363636,63.0,297.3636363636364,289.90909090909093,312.44400000002935,0.0,26.0,32.0,920,2,1.0,True,14.0
921,-2.2677194166666665,16.255540833333335,0.29747775000000004,292.0,6527.0,-1.5171215,98.41666666666667,63.0,295.25,299.0,311.50799999999583,0.0,26.0,32.0,921,2,1.0,True,14.0
922,-2.262156090909091,15.980390909090909,0.29887969090909094,289.09090909090907,6456.272727272727,-1.5213779090909092,98.0,63.0,298.54545454545456,299.0,156.3840000000084,0.0,26.0,32.0,922,2,1.0,True,14.0
923,-2.251783833333333,15.68774,0.2985413083333333,290.25,6491.25,-1.5227854166666666,99.83333333333333,63.0,297.75,299.0,310.5,0.0,26.0,32.0,923,2,1.0,True,14.0
924,-2.2434823,15.42399,0.29826479,292.8,6543.0,-1.5263351,100.0,63.0,297.1,299.0,308.1960000000021,0.0,26.0,32.0,924,2,1.0,True,14.0
925,-2.2273490000000002,15.12209,0.2975132,292.8333333333333,6544.166666666667,-1.5329683333333335,100.0,63.0,295.3333333333333,299.0,312.11999999998955,0.0,26.0,32.0,925,2,1.0,True,14.0
926,-2.2175043636363636,14.859432727272726,0.29791284545454544,291.6363636363636,6523.272727272727,-1.5380302727272728,100.0,63.0,296.27272727272725,299.0,310.42799999998533,0.0,26.0,32.0,926,2,1.0,True,14.0
927,-2.213083818181818,14.571723636363636,0.29884104545454543,293.8181818181818,6570.0,-1.5395773636363637,100.0,63.0,299.0,298.45454545454544,313.41599999999164,0.0,26.0,32.0,927,2,1.0,True,14.0
928,-2.2078112727272727,14.304054545454546,0.29806750909090907,294.90909090909093,6589.0,-1.5379464545454546,100.0,62.45454545454545,297.72727272727275,297.90909090909093,315.5039999999979,0.0,26.0,32.0,928,2,1.0,True,14.0
929,-2.1974551666666664,13.9899875,0.29854125833333334,293.1666666666667,6547.416666666667,-1.53972675,100.0,63.0,297.6666666666667,299.0,306.1800000000105,0.0,26.0,32.0,929,2,1.0,True,21.0
930,-2.190420181818182,13.73521,0.2992664636363636,288.72727272727275,6450.181818181818,-1.540593818181818,100.0,63.0,299.0,299.0,158.86800000001676,0.0,26.0,28.0,930,2,1.0,True,21.0
931,-2.1802308333333333,13.440846666666665,0.2985413083333333,289.5,6465.916666666667,-1.5427048333333333,100.0,63.0,297.75,299.0,312.83999999997906,0.0,26.0,28.0,931,2,1.0,True,21.0
932,-2.1718198333333336,13.162513333333335,0.29832854999999997,294.0,6566.25,-1.5460728333333333,100.0,63.0,297.5833333333333,298.6666666666667,311.40000000000003,0.0,26.0,28.0,932,2,1.0,True,21.0
933,-2.169272090909091,12.874862727272728,0.2980675090909091,294.27272727272725,6582.272727272727,-1.5450306363636364,100.0,62.45454545454545,298.45454545454544,297.45454545454544,310.21199999999374,0.0,26.0,28.0,933,2,1.0,True,21.0
934,-2.1764697272727274,12.632863636363636,0.19933050000000002,284.54545454545456,6356.363636363636,-1.6766151818181818,99.18181818181819,63.0,99.54545454545455,298.8181818181818,302.0760000000126,0.0,26.0,28.0,934,2,1.0,True,21.0
935,-2.217268454545455,12.49253272727273,0.11780375454545454,284.90909090909093,6364.363636363636,-2.1745286363636365,95.72727272727273,63.0,-49.72727272727273,284.6363636363636,304.8840000000084,0.0,26.0,28.0,935,2,1.0,True,21.0
936,-2.2959578181818183,12.425889999999999,0.12058838181818182,285.3636363636364,6375.909090909091,-2.195857818181818,98.0,63.0,-42.36363636363637,283.3636363636364,308.12399999998746,0.0,26.0,28.0,936,2,1.0,True,21.0
937,-2.4215795833333336,12.4006775,0.14950111666666666,285.9166666666667,6385.333333333333,2.620238666666667,98.0,63.0,169.58333333333334,129.41666666666666,302.7239999999874,0.0,26.0,28.0,937,2,1.0,True,20.0
938,-2.532336,12.383370000000001,0.13209415,286.0,6387.0,-2.7417895,71.5,63.0,298.5,-34.5,151.0200000000419,0.0,26.0,28.0,938,2,1.0,True,20.0
939,-2.629611,12.304684545454545,0.12089776363636363,283.72727272727275,6341.818181818182,-2.154847636363636,65.81818181818181,63.0,286.3636363636364,-44.45454545454545,298.9079999999958,0.0,26.0,28.0,939,2,1.0,True,20.0
940,-2.6504630833333334,12.1638625,0.1904836166666667,288.5,6445.166666666667,-1.6115923333333333,75.75,62.666666666666664,298.0833333333333,82.75,309.99600000000214,0.0,26.0,28.0,940,2,1.0,True,20.0
941,-2.6267975,11.955623333333333,0.2514965,296.5,6637.833333333333,-1.5049725,73.0,62.5,227.16666666666666,275.6666666666667,313.05599999997065,0.0,26.0,6.0,941,2,1.0,True,20.0
942,-2.635094,11.711665000000002,0.285353125,297.5,6651.75,-1.56192825,90.75,62.75,271.75,299.0,318.74400000002936,0.0,26.0,6.0,942,2,1.0,True,20.0
943,-2.6423287272727274,11.441114545454546,0.2976034181818182,292.90909090909093,6540.636363636364,-1.575543090909091,99.72727272727273,63.0,298.72727272727275,296.27272727272725,312.0479999999749,0.0,26.0,6.0,943,2,1.0,True,20.0
944,-2.642471090909091,11.14633,0.29741003636363633,290.0,6484.454545454545,-1.5681767272727272,100.0,62.45454545454545,299.0,295.45454545454544,310.0319999999832,0.0,26.0,6.0,944,2,1.0,True,20.0
945,-2.638182666666667,10.8856175,0.2978677,291.75,6530.416666666667,-1.5637271666666666,99.91666666666667,62.5,299.0,296.1666666666667,310.3200000000419,0.0,26.0,6.0,945,2,1.0,True,20.0
946,-2.6369945454545456,10.576641818181818,0.2977194,293.90909090909093,6577.272727272727,-1.558976909090909,99.54545454545455,63.0,299.0,295.8181818181818,159.7679999999644,0.0,26.0,10.0,946,2,1.0,True,20.0
947,-2.635076833333333,10.314890833333333,0.29808039166666667,295.0833333333333,6597.916666666667,-1.5532380000000001,100.0,62.5,299.0,296.6666666666667,311.04000000003145,0.0,26.0,10.0,947,2,1.0,True,23.0
948,-2.6291659999999997,10.019046181818181,0.2990344181818182,291.54545454545456,6525.363636363636,-1.5506454545454544,100.0,63.0,299.0,298.90909090909093,313.343999999977,0.0,26.0,10.0,948,2,1.0,True,23.0
949,-2.6248224545454546,9.755247727272728,0.29849292727272725,291.54545454545456,6517.454545454545,-1.5491547272727273,100.0,62.45454545454545,298.72727272727275,297.90909090909093,315.1800000000105,0.0,26.0,10.0,949,2,1.0,True,23.0
950,-2.6181152500000002,9.45399275,0.29928577500000003,292.25,6539.0,-1.54688825,100.0,62.5,298.75,299.0,306.07200000001467,0.0,26.0,10.0,950,2,1.0,True,23.0
951,-2.6108047272727273,9.15613509090909,0.2977194454545455,290.54545454545456,6493.454545454545,-1.5468279090909092,100.0,62.45454545454545,295.54545454545456,299.0,313.343999999977,0.0,26.0,10.0,951,2,1.0,True,23.0
952,-2.6123293333333333,8.9019285,0.22001511666666665,282.8333333333333,6316.166666666667,-1.6302885,99.33333333333333,63.0,140.66666666666666,299.0,300.96000000002095,0.0,26.0,278.0,952,2,1.0,True,23.0
953,-2.6587705833333333,8.743444083333333,0.15123823333333333,285.0,6369.0,-2.0549355,98.5,63.0,3.3333333333333335,299.0,303.11999999998955,0.0,26.0,278.0,953,2,1.0,True,23.0
954,-2.7413019999999997,8.651929363636365,0.15485432727272727,285.1818181818182,6373.636363636364,-2.577919181818182,99.54545454545455,63.0,10.363636363636363,299.0,152.67600000001258,0.0,26.0,278.0,954,2,1.0,True,23.0
955,-2.9183555454545456,8.586540999999999,0.22067905454545456,286.1818181818182,6389.0,-3.0556039090909093,100.0,63.0,150.1818181818182,290.8181818181818,310.46399999996646,0.0,26.0,278.0,955,2,1.0,True,25.0
956,-3.047467909090909,8.569771545454545,0.09289713090909091,284.1818181818182,6348.636363636364,-2.952247909090909,98.0,63.0,233.27272727272728,-48.09090909090909,298.656000000023,0.0,26.0,278.0,956,2,1.0,True,25.0
957,-3.1009805454545454,8.55067709090909,0.08311237727272727,283.54545454545456,6341.818181818182,-2.3722467272727275,78.81818181818181,63.0,249.54545454545453,-83.18181818181819,304.30799999999584,0.0,26.0,278.0,957,2,1.0,True,25.0
958,-3.134311181818182,8.462882545454546,0.14553366181818184,287.54545454545456,6424.0,-1.801939,91.27272727272727,62.72727272727273,274.09090909090907,16.454545454545453,303.3720000000147,0.0,26.0,278.0,958,2,1.0,True,25.0
959,-3.138789,8.2735979,0.26440101,298.8,6686.9,-1.4914102999999999,98.7,62.0,280.0,247.9,318.9960000000021,0.0,26.0,278.0,959,2,1.0,True,25.0
960,-3.129150636363636,8.050195545454544,0.2660833909090909,295.54545454545456,6614.0,-1.533253,99.63636363636364,62.63636363636363,232.8181818181818,299.0,319.7159999999916,0.0,26.0,278.0,960,2,1.0,True,25.0
961,-3.1286684166666667,7.740905416666667,0.29701685,290.4166666666667,6493.0,-1.5948251666666666,100.0,62.5,296.5,297.0833333333333,305.3880000000063,0.0,26.0,278.0,961,2,1.0,True,25.0
962,-3.1310659090909088,7.468456,0.2971393090909091,287.8181818181818,6428.363636363636,-1.5884015454545455,100.0,63.0,299.0,294.45454545454544,161.74799999997487,0.0,26.0,278.0,962,2,1.0,True,25.0
963,-3.1343609166666666,7.30926075,0.02478095,233.91666666666666,5194.416666666667,-1.5655304166666666,100.0,63.916666666666664,24.916666666666668,24.583333333333332,253.4760000000126,1.0,26.0,278.0,963,2,1.0,True,25.0
964,-3.1346139999999996,7.301714272727273,0.0,229.36363636363637,5094.818181818182,-1.5637660000000002,100.0,64.0,0.0,0.0,243.64799999997487,1.0,26.0,278.0,964,2,1.0,True,25.0
965,-3.1367768333333337,7.304769,0.0141808,245.33333333333334,5458.166666666667,-1.5638046666666667,100.0,63.666666666666664,14.0,14.333333333333334,249.33600000003352,1.0,26.0,278.0,965,2,1.0,True,25.0
966,-3.132134,7.2482619999999995,0.0106356,241.25,5365.0,-1.5614302500000001,98.5,63.75,10.5,10.75,259.7399999999791,1.0,26.0,278.0,966,2,1.0,True,25.0
967,-3.133289583333333,7.1913730833333345,0.14205618333333334,278.8333333333333,6219.833333333333,-1.5620252500000003,98.91666666666667,62.666666666666664,139.75,144.75,293.5800000000105,1.0,26.0,278.0,967,2,1.0,True,25.0
968,-3.1359484545454546,6.963002818181818,0.29744870909090904,292.6363636363636,6539.727272727273,-1.5677164545454545,99.36363636363636,62.45454545454545,297.90909090909093,296.6363636363636,315.10799999999585,0.0,26.0,278.0,968,2,1.0,True,25.0
969,-3.1337121666666667,6.6794320833333325,0.2980804,291.5,6518.25,-1.56346675,99.58333333333333,62.5,299.0,296.6666666666667,312.58800000000633,0.0,26.0,278.0,969,2,1.0,True,25.0
970,-3.1279995,6.377470499999999,0.2984349,290.0,6480.0,-1.5599764999999999,100.0,63.0,299.0,297.5,156.45600000002307,0.0,26.0,278.0,970,2,1.0,True,25.0
971,-3.1268479166666663,6.137068083333333,0.2981867916666667,293.1666666666667,6555.0,-1.556824083333333,100.0,62.5,299.0,296.9166666666667,306.93599999998116,0.0,26.0,282.0,971,2,1.0,True,25.0
972,-3.121303,5.816807090909091,0.2990731,294.45454545454544,6588.181818181818,-1.5539856363636362,99.0909090909091,62.45454545454545,299.0,299.0,316.0800000000105,0.0,26.0,282.0,972,2,1.0,True,25.0
