t_1hz,X-coordinate,Y-coordinate,Speed,power consumption,current consuption,Heading,Position confidence,Battery value,RIGHT DRIVE SIGNALS.ActualSpeed_R,LEFT DRIVE SIGNALS.ActualSpeed_L,energy_J_step,scanner_active,Going to ID,Current segment,t_sec,session,interval_check,is_1hz_ok
1922,-2.637316090909091,10.892827272727272,0.29868632727272726,287.0,6631.090909090909,1.6097708181818182,99.45454545454545,56.0,299.0,298.54545454545456,309.6,0.0,14.0,4.0,1922,1,1.0,True
1923,-2.6448515454545456,11.153412727272727,0.29868632727272726,287.0,6636.363636363636,1.610174090909091,100.0,56.0,298.27272727272725,298.90909090909093,306.7200000000419,0.0,14.0,4.0,1923,1,1.0,True
1924,-2.6545156666666667,11.450436666666667,0.29864765,286.8333333333333,6634.166666666667,1.6076803333333334,100.0,56.0,298.0,299.0,300.9599999999162,0.0,14.0,4.0,1924,1,1.0,True
1925,-2.663263727272727,11.745790909090909,0.29857028181818185,285.8181818181818,6609.818181818182,1.606276090909091,100.0,56.0,297.27272727272725,299.0,309.9599999999162,0.0,14.0,4.0,1925,1,1.0,True
1926,-2.672943181818182,11.995067272727272,0.2755973727272727,286.0,6610.909090909091,1.5932617272727272,98.9090909090909,56.0,251.45454545454547,299.0,299.1600000001257,0.0,14.0,30.0,1926,1,1.0,True
1927,-2.6420848333333335,12.1959,0.16130661666666665,280.8333333333333,6494.0,1.3037813333333332,90.83333333333333,56.0,25.0,297.5,297.7200000000419,0.0,14.0,30.0,1927,1,1.0,True
1928,-2.5770824545454545,12.30612,0.11219591818181818,280.09090909090907,6478.090909090909,0.7878889363636364,71.18181818181819,56.0,-63.0,287.45454545454544,303.8399999998743,0.0,14.0,30.0,1928,1,1.0,True
1929,-2.4568084545454543,12.3286,0.16765573636363637,282.8181818181818,6537.545454545455,0.20161355454545452,61.90909090909091,56.0,36.81818181818182,298.54545454545456,146.8799999999581,0.0,14.0,30.0,1929,1,1.0,True
1930,-2.312202181818182,12.3846,0.12433982727272727,280.3636363636364,6477.545454545455,0.2880212909090909,52.90909090909091,56.45454545454545,280.54545454545456,-31.818181818181817,302.0400000000838,0.0,14.0,30.0,1930,1,1.0,True
1931,-2.2572152727272727,12.446770909090908,0.11072622727272727,278.54545454545456,6433.727272727273,0.7843768545454545,79.0909090909091,56.45454545454545,275.09090909090907,-53.27272727272727,295.9200000000419,0.0,14.0,30.0,1931,1,1.0,True
1932,-2.2182490909090906,12.551635454545455,0.1547383090909091,280.90909090909093,6494.636363636364,1.3399403,89.27272727272727,56.09090909090909,291.54545454545456,17.636363636363637,296.63999999987425,0.0,14.0,30.0,1932,1,1.0,True
1933,-2.220859,12.721919090909092,0.24345855454545456,287.54545454545456,6655.272727272727,1.647558,88.81818181818181,56.0,234.0909090909091,252.63636363636363,308.52000000004193,0.0,14.0,30.0,1933,1,1.0,True
1934,-2.219536454545455,12.937504545454544,0.27308350000000003,289.90909090909093,6717.818181818182,1.579553090909091,92.27272727272727,56.0,246.63636363636363,299.0,316.44000000008384,0.0,14.0,30.0,1934,1,1.0,True
1935,-2.219768333333333,13.242375000000001,0.29758406666666665,288.5,6681.166666666667,1.5397316666666665,96.33333333333333,56.0,299.0,295.6666666666667,305.27999999995814,0.0,14.0,30.0,1935,1,1.0,True
1936,-2.218520454545455,13.53041,0.29621111818181817,288.6363636363636,6680.181818181818,1.545959181818182,93.45454545454545,56.0,299.0,293.27272727272725,306.0,0.0,14.0,30.0,1936,1,1.0,True
1937,-2.2127642499999998,13.808049166666668,0.2961305583333333,286.9166666666667,6638.5,1.5607826666666667,94.66666666666667,56.0,299.0,293.0,304.9200000000419,0.0,14.0,34.0,1937,1,1.0,True
1938,-2.209466,14.091145000000001,0.29779675,286.0,6616.0,1.573312,96.5,56.0,299.0,296.0,155.15999999991618,0.0,14.0,34.0,1938,1,1.0,True
1939,-2.2095925454545453,14.35979727272727,0.2974100090909091,287.45454545454544,6647.090909090909,1.5804126363636364,96.63636363636364,56.0,299.0,295.09090909090907,304.20000000000005,0.0,14.0,34.0,1939,1,1.0,True
1940,-2.218469333333333,14.660513333333334,0.2982222,286.8333333333333,6630.0,1.5789223333333335,95.66666666666667,56.0,299.0,297.0,304.56000000012574,0.0,14.0,34.0,1940,1,1.0,True
1941,-2.2205489,14.927599,0.29792442,285.6,6606.5,1.5825860999999999,94.7,56.0,299.0,296.3,306.71999999983234,0.0,14.0,34.0,1941,1,1.0,True
1942,-2.2289113636363638,15.202841818181817,0.2988023090909091,288.45454545454544,6675.545454545455,1.5849065454545455,93.0909090909091,56.0,299.0,298.1818181818182,307.0800000001677,0.0,14.0,34.0,1942,1,1.0,True
1943,-2.2348092727272726,15.488758181818183,0.2991117545454545,286.6363636363636,6635.545454545455,1.585008818181818,90.18181818181819,56.0,299.0,298.8181818181818,304.2,0.0,14.0,34.0,1943,1,1.0,True
1944,-2.238710909090909,15.78278,0.2989183727272727,288.1818181818182,6668.636363636364,1.5855032727272727,88.63636363636364,56.0,299.0,298.6363636363636,307.8,0.0,14.0,34.0,1944,1,1.0,True
1945,-2.242636,16.03678181818182,0.29930513636363637,287.8181818181818,6664.636363636364,1.5899274545454545,90.63636363636364,56.0,299.0,299.0,152.63999999987428,0.0,14.0,34.0,1945,1,1.0,True
1946,-2.2464400909090907,16.370278181818183,0.2984155636363636,288.6363636363636,6676.272727272727,1.5942562727272729,96.0,56.0,299.0,297.90909090909093,311.4,0.0,14.0,34.0,1946,1,1.0,True
1947,-2.2545035454545452,16.63430181818182,0.29872499999999996,287.0,6639.909090909091,1.5945204545454545,94.72727272727273,56.0,298.27272727272725,299.0,307.0799999999581,0.0,14.0,34.0,1947,1,1.0,True
1948,-2.2610759999999996,16.907983636363635,0.13184275636363638,263.27272727272725,6085.909090909091,1.5964482727272726,95.27272727272727,56.90909090909091,131.1818181818182,132.8181818181818,281.1600000001257,0.0,14.0,34.0,1948,1,1.0,True
1949,-2.2635275454545454,17.006755454545456,0.09912378,262.1818181818182,6039.818181818182,1.5952850909090908,96.27272727272727,57.0,99.0,100.0,282.6,0.0,14.0,34.0,1949,1,1.0,True
1950,-2.2651855454545453,17.070746363636363,0.02703375818181818,236.1818181818182,5429.090909090909,1.5943849090909092,96.45454545454545,57.0,27.0,27.272727272727273,249.1200000000419,0.0,14.0,34.0,1950,1,1.0,True
1951,-2.265275,17.07501,0.0,228.0,5233.0,1.5943320000000003,97.0,57.0,0.0,0.0,241.5599999999162,0.0,14.0,34.0,1951,1,1.0,True
1952,-2.265275,17.07722,0.0,228.0,5233.0,1.5953796,97.0,57.0,0.0,0.0,243.72000000004192,0.0,14.0,34.0,1952,1,1.0,True
1953,-2.265275,17.08032818181818,0.0,228.0,5233.0,1.596078,97.0,57.0,0.0,0.0,120.60000000000001,0.0,14.0,34.0,1953,1,1.0,True
1954,-2.265275,17.08151,0.0,228.0,5233.0,1.596078,97.0,57.0,0.0,0.0,243.72000000004192,0.0,14.0,34.0,1954,1,1.0,True
1955,-2.265275,17.08099,0.0,227.1,5215.7,1.596078,97.4,57.0,0.0,0.0,243.3599999999162,0.0,14.0,34.0,1955,1,1.0,True
1956,-2.265275,17.080426666666668,0.0,227.83333333333334,5226.5,1.596078,97.16666666666667,57.0,0.0,0.0,240.84000000008382,0.0,14.0,34.0,1956,1,1.0,True
1957,-2.265278818181818,17.081179090909092,0.004757012727272727,234.0,5378.909090909091,1.5962571818181817,97.0,57.0,6.818181818181818,2.727272727272727,248.03999999987428,0.0,15.0,86.0,1957,1,1.0,True
1958,-2.2687120909090908,17.125809999999998,0.1015216309090909,271.45454545454544,6266.363636363636,1.7379677272727272,92.45454545454545,56.27272727272727,207.54545454545453,-4.363636363636363,289.8,0.0,15.0,86.0,1958,1,1.0,True
1959,-2.3239336666666666,17.19629,0.122593,277.3333333333333,6401.333333333333,2.2715945,71.83333333333333,56.666666666666664,279.6666666666667,-34.5,294.12000000004195,0.0,15.0,90.0,1959,1,1.0,True
1960,-2.384694181818182,17.22349181818182,0.06860929545454546,267.8181818181818,6180.545454545455,2.678805909090909,72.81818181818181,57.0,157.8181818181818,-20.272727272727273,289.0799999999581,0.0,15.0,90.0,1960,1,1.0,True
1961,-2.427019272727273,17.24488090909091,0.04687399181818182,267.09090909090907,6162.0,2.9176009999999994,86.63636363636364,57.0,100.0,-5.909090909090909,143.2799999999581,0.0,15.0,90.0,1961,1,1.0,True
1962,-2.4711181818181815,17.25187909090909,0.052288478181818185,267.90909090909093,6180.0,0.2401082727272727,90.54545454545455,57.0,100.0,5.0,281.52000000004193,0.0,15.0,90.0,1962,1,1.0,True
1963,-2.508271666666667,17.254184166666665,0.00779944,247.41666666666666,5688.916666666667,-3.061043416666667,89.41666666666667,57.0,14.833333333333334,0.9166666666666666,266.4,0.0,15.0,90.0,1963,1,1.0,True
1964,-2.52011,17.2644,0.0,228.0,5233.0,-3.0486654545454543,92.45454545454545,57.0,0.0,0.0,241.56000000012574,0.0,15.0,90.0,1964,1,1.0,True
1965,-2.52011,17.26912727272727,0.0,226.9090909090909,5209.545454545455,-3.047079090909091,91.45454545454545,57.0,0.0,0.0,243.3599999999162,0.0,15.0,90.0,1965,1,1.0,True
1966,-2.52011,17.273145454545457,0.0,228.0,5230.818181818182,-3.04581,90.0,57.0,0.0,0.0,243.3599999999162,0.0,15.0,90.0,1966,1,1.0,True
1967,-2.52011,17.271333333333335,0.0,227.66666666666666,5224.833333333333,-3.04581,89.33333333333333,57.0,0.0,0.0,240.84000000008382,0.0,15.0,90.0,1967,1,1.0,True
1968,-2.5209595454545455,17.270284545454547,0.010132827272727272,232.27272727272728,5333.454545454545,-3.0466462727272727,89.0909090909091,56.90909090909091,8.0,12.181818181818182,257.7599999999162,0.0,15.0,90.0,1968,1,1.0,True
1969,-2.5661602727272728,17.26104090909091,0.18293233636363634,285.72727272727275,6605.454545454545,-3.077085181818182,90.54545454545455,56.0,150.72727272727272,214.72727272727272,153.0,0.0,17.0,326.0,1969,1,1.0,True
1970,-2.8483135,17.25707,0.29503155,286.0,6619.5,3.120254,90.5,56.0,290.5,299.0,306.36000000012575,0.0,17.0,330.0,1970,1,1.0,True
1971,-3.081439272727273,17.25960363636364,0.27296747272727273,279.6363636363636,6466.545454545455,3.111843545454545,93.63636363636364,56.0,255.0909090909091,290.8181818181818,298.4399999998743,0.0,17.0,160.0,1971,1,1.0,True
1972,-3.262984833333333,17.294021666666666,0.12897438666666666,279.0,6449.5,2.7734895,90.66666666666667,56.0,-22.333333333333332,280.6666666666667,296.64000000008383,0.0,17.0,160.0,1972,1,1.0,True
1973,-3.3286395,17.36390833333333,0.08270951,275.75,6374.666666666667,2.253598166666667,62.333333333333336,56.25,-58.0,223.75,296.64000000008383,0.0,17.0,160.0,1973,1,1.0,True
1974,-3.3609633636363636,17.415412727272727,0.04815026272727272,267.3636363636364,6165.545454545455,1.8781383636363636,71.9090909090909,57.0,-4.636363636363637,101.36363636363636,283.6799999999581,0.0,17.0,156.0,1974,1,1.0,True
1975,-3.3702496666666666,17.450565,0.05466698666666667,268.1666666666667,6188.166666666667,1.7112155,85.5,56.833333333333336,9.666666666666666,100.0,288.0,0.0,17.0,156.0,1975,1,1.0,True
1976,-3.3750365,17.521704,0.064026311,267.6,6177.0,1.5658156,95.3,56.6,32.7,95.6,282.6,0.0,17.0,156.0,1976,1,1.0,True
1977,-3.370629909090909,17.562722727272728,0.017403709090909093,246.63636363636363,5679.363636363636,1.4972917272727273,97.54545454545455,57.0,9.090909090909092,25.454545454545453,125.63999999987428,0.0,17.0,156.0,1977,1,1.0,True
1978,-3.369364,17.567154545454546,0.0,228.0,5233.0,1.494424,98.45454545454545,57.0,0.0,0.0,245.52000000004193,0.0,17.0,156.0,1978,1,1.0,True
1979,-3.369364,17.564792727272728,0.0,228.0,5233.0,1.494424,99.0,57.0,0.0,0.0,243.72000000004192,0.0,17.0,156.0,1979,1,1.0,True
1980,-3.3693639999999996,17.566396666666666,0.0,228.0,5233.0,1.4944239999999998,99.33333333333333,57.0,0.0,0.0,242.27999999995808,0.0,17.0,156.0,1980,1,1.0,True
1981,-3.369364,17.565573636363638,0.0,228.0,5233.0,1.494424,100.0,57.0,0.0,0.0,243.0,0.0,17.0,156.0,1981,1,1.0,True
1982,-3.369364,17.56303181818182,0.0,228.0,5233.0,1.494424,100.0,57.0,0.0,0.0,241.56000000012574,0.0,17.0,156.0,1982,1,1.0,True
1983,-3.3693639999999996,17.566816666666664,0.0,228.0,5233.0,1.4944239999999998,100.0,57.0,0.0,0.0,241.5599999999162,0.0,17.0,156.0,1983,1,1.0,True
1984,-3.369214090909091,17.57698818181818,0.010210172727272728,230.8181818181818,5300.363636363636,1.495822818181818,100.0,57.0,12.636363636363637,7.818181818181818,254.8799999999581,0.0,9.0,150.0,1984,1,1.0,True
1985,-3.369583181818182,17.624253636363637,0.18842413636363634,273.72727272727275,6324.181818181818,1.5374066363636365,100.0,56.45454545454545,221.36363636363637,155.8181818181818,146.5200000000419,0.0,9.0,150.0,1985,1,1.0,True
1986,-3.3684408181818184,17.821950909090912,0.2051317,272.1818181818182,6280.909090909091,1.5129210909090909,97.18181818181819,56.54545454545455,139.1818181818182,271.1818181818182,304.20000000000005,0.0,9.0,312.0,1986,1,1.0,True
1987,-3.3421504545454543,17.938881818181816,0.08129465454545454,276.3636363636364,6387.818181818182,1.0533725454545455,95.9090909090909,56.36363636363637,-59.0,221.54545454545453,294.12000000004195,0.0,9.0,312.0,1987,1,1.0,True
1988,-3.3117946363636364,17.95460272727273,0.03708923454545454,269.1818181818182,6211.363636363636,0.7100758727272727,99.0909090909091,57.0,-28.0,102.54545454545455,284.40000000000003,0.0,9.0,312.0,1988,1,1.0,True
1989,-3.2847975,17.973845833333332,0.0380045425,268.0,6187.833333333333,0.4886916333333333,100.0,57.0,-23.916666666666668,100.0,286.55999999991616,0.0,9.0,308.0,1989,1,1.0,True
1990,-3.251454363636364,17.98903,0.0436253,266.8181818181818,6154.636363636364,0.30387905454545455,100.0,57.0,-12.545454545454545,100.0,288.7200000000419,0.0,9.0,308.0,1990,1,1.0,True
1991,-3.202849,18.00444,0.04495313833333333,265.5,6124.833333333333,0.10395905833333334,100.0,57.0,0.0,90.33333333333333,281.52000000004193,0.0,9.0,308.0,1991,1,1.0,True
1992,-3.1775492,18.011452,0.008338312,242.0,5567.0,0.007211708,100.0,57.0,0.0,16.8,245.52000000004193,0.0,9.0,308.0,1992,1,1.0,True
1993,-3.176988,18.0151,0.0,228.0,5233.0,0.00202106,100.0,57.0,0.0,0.0,121.6799999999581,0.0,9.0,308.0,1993,1,1.0,True
1994,-3.176988,18.0177,0.0,228.0,5233.0,0.00202106,100.0,57.0,0.0,0.0,242.63999999987428,0.0,9.0,308.0,1994,1,1.0,True
1995,-3.176988,18.01462727272727,0.0,228.0,5233.0,0.0032903901818181814,99.63636363636364,57.0,0.0,0.0,241.56000000012574,0.0,9.0,308.0,1995,1,1.0,True
1996,-3.176988,18.011416666666666,0.0,227.5,5220.5,0.0049299416666666665,99.0,57.0,0.0,0.0,241.20000000000002,0.0,9.0,308.0,1996,1,1.0,True
1997,-3.176988,18.0138,0.0,228.0,5233.0,0.0037824242,99.0,57.0,0.0,0.0,243.72000000004192,0.0,9.0,308.0,1997,1,1.0,True
1998,-3.176988,18.01354,0.0,227.8,5228.0,0.0029835817,99.2,57.0,0.0,0.0,243.3599999999162,0.0,9.0,308.0,1998,1,1.0,True
1999,-3.176988,18.012972727272725,0.0,227.1818181818182,5219.636363636364,0.0048336304545454544,99.27272727272727,57.0,0.0,0.0,240.84000000008382,0.0,9.0,308.0,1999,1,1.0,True
2000,-3.1762155,18.013586666666665,0.0065231675,230.75,5295.833333333333,0.003955016166666666,99.0,57.0,7.166666666666667,5.916666666666667,253.43999999987426,0.0,11.0,304.0,2000,1,1.0,True
2001,-3.1311714545454548,18.012903636363635,0.17132982272727273,276.27272727272725,6380.272727272727,0.016266347727272725,99.0,56.45454545454545,184.72727272727272,158.27272727272728,147.24000000008382,0.0,11.0,304.0,2001,1,1.0,True
2002,-2.8535688181818184,18.02041909090909,0.2968299272727272,288.09090909090907,6667.0,0.061289094545454545,98.0,56.0,298.54545454545456,295.1818181818182,309.6,0.0,11.0,300.0,2002,1,1.0,True
2003,-2.6060411818181817,18.032657272727274,0.2386628727272727,281.0,6501.909090909091,0.08254550545454545,99.81818181818181,56.36363636363637,272.90909090909093,204.0909090909091,302.0399999998743,0.0,11.0,102.0,2003,1,1.0,True
2004,-2.4157828333333335,18.069995000000002,0.12004048333333334,280.0,6467.666666666667,0.39828521666666666,98.83333333333333,56.166666666666664,278.8333333333333,-38.833333333333336,293.04000000008386,0.0,11.0,102.0,2004,1,1.0,True
2005,-2.357225,18.133106666666666,0.06384905583333333,271.0833333333333,6261.083333333333,0.8936061916666667,96.83333333333333,56.25,174.16666666666666,-46.166666666666664,293.04000000008386,0.0,11.0,106.0,2005,1,1.0,True
2006,-2.334930909090909,18.172944545454545,0.03952575545454545,267.3636363636364,6165.545454545455,1.1675998181818181,98.9090909090909,56.81818181818182,100.0,-20.272727272727273,284.0399999998743,0.0,11.0,106.0,2006,1,1.0,True
2007,-2.330829833333333,18.216558333333335,0.047363873333333334,267.5,6171.0,1.3675306666666665,98.5,56.5,100.0,-4.666666666666667,287.64000000008383,0.0,11.0,106.0,2007,1,1.0,True
2008,-2.3324287,18.223792999999997,0.053220541999999996,267.6,6175.9,1.5185593000000002,88.1,56.5,100.0,6.7,281.8799999999581,0.0,11.0,106.0,2008,1,1.0,True
2009,-2.325488,18.261303333333334,0.06480625166666666,267.1666666666667,6174.916666666667,1.6648150833333333,80.91666666666667,56.583333333333336,100.0,30.166666666666668,142.5599999999162,0.0,11.0,106.0,2009,1,1.0,True
2010,-2.3300010909090907,18.287992727272727,0.07251544727272728,267.6363636363636,6174.0,1.7730696363636362,73.9090909090909,56.45454545454545,100.0,45.45454545454545,289.0800000001676,0.0,11.0,106.0,2010,1,1.0,True
2011,-2.3458214545454545,18.374263636363636,0.006613409090909092,230.9090909090909,5302.727272727273,1.8321470909090911,90.0909090909091,57.0,9.090909090909092,4.181818181818182,250.55999999991622,0.0,11.0,106.0,2011,1,1.0,True
2012,-2.347073,18.407466666666668,0.0,228.0,5233.0,1.835598,95.16666666666667,57.0,0.0,0.0,242.27999999995808,0.0,11.0,106.0,2012,1,1.0,True
2013,-2.347073,18.408136363636366,0.0,228.0,5233.0,1.835598,96.0,57.0,0.0,0.0,240.1200000000419,0.0,11.0,106.0,2013,1,1.0,True
2014,-2.347073,18.4079,0.0,228.0,5233.0,1.8355980000000003,96.0,57.0,0.0,0.0,245.8799999999581,0.0,11.0,106.0,2014,1,1.0,True
2015,-2.3467973333333334,18.408271666666668,0.007374016666666667,235.33333333333334,5405.333333333333,1.834515,95.83333333333333,56.833333333333336,3.3333333333333335,11.333333333333334,246.24000000008382,0.0,14.0,54.0,2015,1,1.0,True
2016,-2.34990825,18.441163333333332,0.09543680833333335,277.1666666666667,6394.833333333333,1.7855425,96.33333333333333,56.0,54.166666666666664,136.25,301.3200000000419,0.0,14.0,54.0,2016,1,1.0,True
2017,-2.3628556363636366,18.653923636363633,0.2590445090909091,289.8181818181818,6717.0,1.5973653636363636,96.45454545454545,56.0,219.36363636363637,299.0,156.23999999987427,0.0,14.0,54.0,2017,1,1.0,True
2018,-2.357658090909091,18.903952727272728,0.29443206363636365,285.6363636363636,6609.818181818182,1.540042,99.45454545454545,56.0,291.90909090909093,296.72727272727275,308.52000000004193,0.0,14.0,54.0,2018,1,1.0,True
2019,-2.349002272727273,19.169376363636363,0.2949735,286.3636363636364,6625.090909090909,1.5461780000000003,100.0,56.0,299.0,290.3636363636364,303.4799999999581,0.0,14.0,54.0,2019,1,1.0,True
2020,-2.338886181818182,19.488914545454545,0.29458676363636366,285.45454545454544,6602.454545454545,1.563919181818182,100.0,56.0,299.0,289.45454545454544,304.56000000012574,0.0,14.0,54.0,2020,1,1.0,True
2021,-2.338202090909091,19.738942727272725,0.29632714545454547,286.54545454545456,6627.545454545455,1.5765173636363636,100.0,56.0,299.0,293.27272727272725,302.4,0.0,14.0,54.0,2021,1,1.0,True
2022,-2.3394322727272727,20.027642727272728,0.2980288545454545,288.3636363636364,6673.727272727273,1.5845740909090908,100.0,56.0,299.0,296.54545454545456,305.63999999987425,0.0,14.0,58.0,2022,1,1.0,True
2023,-2.3405963636363634,20.32058545454545,0.29791284545454544,286.0,6615.818181818182,1.591424818181818,100.0,56.0,299.0,296.27272727272725,302.76000000012573,0.0,14.0,58.0,2023,1,1.0,True
2024,-2.3442402727272724,20.580550909090906,0.2988797,285.6363636363636,6611.636363636364,1.595124818181818,100.0,56.0,299.0,297.90909090909093,308.8799999999581,0.0,14.0,58.0,2024,1,1.0,True
2025,-2.351140818181818,20.86318,0.2994985,286.3636363636364,6633.090909090909,1.595659,100.0,56.0,299.0,299.0,153.0,0.0,14.0,58.0,2025,1,1.0,True
2026,-2.3533213636363635,21.173035454545456,0.29818352727272723,287.72727272727275,6663.818181818182,1.5992363636363636,100.0,56.0,299.0,296.90909090909093,306.0,0.0,14.0,58.0,2026,1,1.0,True
2027,-2.3608704545454544,21.423715454545455,0.29926645454545453,286.6363636363636,6634.0,1.6003056363636363,100.0,56.0,299.0,298.90909090909093,303.8399999998743,0.0,14.0,58.0,2027,1,1.0,True
2028,-2.3660153333333334,21.66022,0.13705743666666667,265.5,6131.666666666667,1.6002088333333333,100.0,56.5,137.16666666666666,137.16666666666666,285.8400000000838,0.0,14.0,58.0,2028,1,1.0,True
2029,-2.3683115833333335,21.771204166666667,0.09954921,260.6666666666667,6016.25,1.600713,100.0,56.25,100.0,100.0,279.7200000000419,0.0,14.0,56.0,2029,1,1.0,True
2030,-2.3657500000000002,21.832113636363633,0.02730448436363636,261.8181818181818,6036.272727272727,1.6174717272727273,100.0,56.81818181818182,44.90909090909091,10.0,274.6799999999581,0.0,14.0,56.0,2030,1,1.0,True
2031,-2.3689086666666666,21.845555,0.0005672323333333332,270.6666666666667,6241.0,1.8350475,99.0,56.5,99.0,-97.66666666666667,290.52000000004193,0.0,14.0,56.0,2031,1,1.0,True
2032,-2.3756387272727273,21.842156363636363,0.000425424,269.27272727272725,6220.090909090909,2.1962302727272727,83.0,56.0,100.0,-99.0,285.47999999995807,0.0,14.0,56.0,2032,1,1.0,True
2033,-2.3636752727272725,21.811570909090907,0.000425424,270.0,6235.363636363636,2.5207115454545455,64.63636363636364,56.0,100.0,-99.0,144.0,0.0,14.0,56.0,2033,1,1.0,True
2034,-2.361806181818182,21.80222909090909,0.000425424,271.45454545454544,6270.818181818182,2.874131909090909,75.36363636363636,56.0,100.0,-99.0,291.9599999999162,0.0,14.0,56.0,2034,1,1.0,True
2035,-2.352974909090909,21.796765454545454,0.000425424,271.8181818181818,6277.727272727273,0.9111397272727273,83.0,56.0,100.0,-99.0,287.28000000016766,0.0,14.0,56.0,2035,1,1.0,True
2036,-2.3567881666666666,21.797209999999996,0.000425424,271.5,6270.5,-2.7211311666666664,85.66666666666667,56.0,100.0,-99.0,287.27999999995814,0.0,14.0,56.0,2036,1,1.0,True
2037,-2.3649091818181818,21.79705636363636,0.000425424,270.8181818181818,6252.181818181818,-2.3340162727272724,85.0,56.0,98.63636363636364,-97.63636363636364,292.3200000000419,0.0,14.0,56.0,2037,1,1.0,True
2038,-2.3610855,21.798217500000003,0.00053178025,268.5,6206.5,-2.027516,86.25,56.0,82.0,-80.75,285.1199999998324,0.0,14.0,56.0,2038,1,1.0,True
2039,-2.3652465,21.806520000000003,0.000567232,267.0,6170.5,-1.7805843333333333,97.33333333333333,56.0,58.166666666666664,-56.833333333333336,282.9600000001257,0.0,14.0,56.0,2039,1,1.0,True
2040,-2.366406,21.805355454545456,0.006071959090909091,264.0,6104.181818181818,-1.6066426363636366,99.0,56.54545454545455,50.09090909090909,-37.81818181818182,282.23999999987427,0.0,14.0,56.0,2040,1,1.0,True
2041,-2.3661852727272725,21.76151181818182,0.1850594409090909,279.09090909090907,6461.454545454545,-1.5465588181818182,99.54545454545455,56.0,182.63636363636363,187.27272727272728,149.04000000008384,0.0,14.0,56.0,2041,1,1.0,True
2042,-2.3677378181818183,21.506725454545457,0.2986089727272727,286.54545454545456,6645.545454545455,-1.5486088181818183,100.0,56.0,299.0,297.90909090909093,310.6799999999581,0.0,14.0,56.0,2042,1,1.0,True
2043,-2.3610761818181816,21.226736363636363,0.2994598272727273,289.6363636363636,6701.545454545455,-1.5477015454545453,100.0,56.0,299.0,299.0,305.27999999995814,0.0,14.0,56.0,2043,1,1.0,True
2044,-2.3564796666666665,20.955005,0.29886035,288.6666666666667,6677.5,-1.5466855,100.0,56.0,299.0,298.0,305.28000000016766,0.0,14.0,56.0,2044,1,1.0,True
2045,-2.350495,20.65600909090909,0.2990344,286.0,6617.090909090909,-1.5452650909090908,100.0,56.0,299.0,299.0,308.5199999998324,0.0,14.0,56.0,2045,1,1.0,True
2046,-2.342758272727273,20.40235636363636,0.2986476,288.3636363636364,6684.181818181818,-1.5453772727272728,100.0,56.0,298.45454545454544,298.8181818181818,311.4,0.0,14.0,56.0,2046,1,1.0,True
2047,-2.336508333333333,20.093901666666664,0.29829311666666664,289.8333333333333,6721.666666666667,-1.5457671666666668,100.0,56.0,299.0,297.1666666666667,306.36000000012575,0.0,14.0,52.0,2047,1,1.0,True
2048,-2.3269041818181817,19.800563636363634,0.2986863090909091,288.90909090909093,6690.545454545455,-1.5471473636363635,100.0,56.0,298.45454545454544,298.6363636363636,306.3599999999162,0.0,14.0,52.0,2048,1,1.0,True
2049,-2.324792181818182,19.537136363636364,0.2982996,287.45454545454544,6655.818181818182,-1.544850090909091,100.0,56.0,299.0,297.1818181818182,149.4,0.0,14.0,52.0,2049,1,1.0,True
2050,-2.3186941818181817,19.253707272727272,0.2991117272727273,287.0,6646.181818181818,-1.5436184545454545,100.0,56.0,299.0,299.0,311.4,0.0,14.0,52.0,2050,1,1.0,True
2051,-2.315570909090909,18.97856909090909,0.2977967818181818,286.09090909090907,6632.181818181818,-1.5413964545454546,100.0,56.0,299.0,296.27272727272725,304.20000000000005,0.0,14.0,52.0,2051,1,1.0,True
2052,-2.3070133333333334,18.671608333333335,0.2987894166666667,288.1666666666667,6668.833333333333,-1.539954,98.83333333333333,56.0,298.6666666666667,299.0,307.8,0.0,14.0,52.0,2052,1,1.0,True
2053,-2.2943332,18.402138,0.29728624,285.6,6613.1,-1.5439926,99.6,56.0,294.8,299.0,301.6799999999581,0.0,14.0,112.0,2053,1,1.0,True
2054,-2.2841695,18.1011375,0.298222175,285.25,6603.25,-1.548707,100.0,56.0,297.25,299.0,306.7200000000419,0.0,14.0,108.0,2054,1,1.0,True
2055,-2.280494,17.82213727272727,0.29872496363636364,286.54545454545456,6629.545454545455,-1.548305,100.0,56.0,299.0,298.45454545454544,304.20000000000005,0.0,14.0,80.0,2055,1,1.0,True
2056,-2.274497727272727,17.528414545454545,0.29930513636363637,289.72727272727275,6713.272727272727,-1.5471903636363635,100.0,56.0,299.0,299.0,307.0799999999581,0.0,14.0,80.0,2056,1,1.0,True
2057,-2.2696193636363637,17.288296363636363,0.29930513636363637,289.90909090909093,6717.090909090909,-1.5464027272727272,100.0,56.0,299.0,299.0,152.28000000016763,0.0,14.0,76.0,2057,1,1.0,True
2058,-2.2725047272727275,16.96741454545455,0.29667523636363635,287.09090909090907,6646.727272727273,-1.5405969090909089,100.0,56.0,299.0,293.90909090909093,311.4,0.0,14.0,32.0,2058,1,1.0,True
2059,-2.2658852727272727,16.702014545454546,0.29806750909090907,286.54545454545456,6629.090909090909,-1.5361314545454545,100.0,56.0,298.6363636363636,297.0,308.1599999999162,0.0,14.0,32.0,2059,1,1.0,True
